Owner_Name,Account_Name,Stage,Closing_Date,Amount,Close_Month,Close_Year,Year,Month,Month_Name,Day_of_Week,Quarter
Reed Clapper,Mathtouch,Won,2017-03-14,493.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Versie Hillebrand,Betatech,Won,2017-03-08,50.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Vicki Laflamme,Y-corporation,Won,2017-03-28,492.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Cassey Cress,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Konex,Won,2017-03-13,1255.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Darcel Schlecht,Statholdings,Won,2017-03-04,463.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Donn Cantrell,Initech,Lost,2017-03-27,0.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Donn Cantrell,Zencorporation,Won,2017-03-12,605.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Hayden Neloms,Fasehatice,Won,2017-03-20,1315.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Lajuana Vencill,Zumgoity,Won,2017-03-02,559.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Moses Frase,Rundofase,Won,2017-03-28,557.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Rosie Papadopoulos,Vehement Capital Partners,Won,2017-03-02,48.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Versie Hillebrand,Isdom,Won,2017-03-25,6282.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Anna Snelling,Isdom,Won,2017-03-02,3246.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Cassey Cress,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Finhigh,Won,2017-03-14,514.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Donn Cantrell,Silis,Won,2017-03-15,1132.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Garret Kinder,Silis,Won,2017-03-21,5918.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Kary Hendrixson,Hottechi,Lost,2017-03-18,0.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Maureen Marcano,Kan-code,Lost,2017-03-14,0.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Rosalina Dieter,Hatfan,Lost,2017-03-13,0.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Rosie Papadopoulos,Plexzap,Engaging,,472.0,-1.0,-1.0,,,,,
Versie Hillebrand,Gogozoom,Won,2017-03-24,2955.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Vicki Laflamme,Fasehatice,Won,2017-03-21,3742.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Violet Mclelland,Initech,Won,2017-03-14,64.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Wilburn Farren,Initech,Lost,2017-03-27,0.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Elease Gluck,Warephase,Engaging,,472.0,-1.0,-1.0,,,,,
Elease Gluck,Scotfind,Won,2017-03-18,1164.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Elease Gluck,Singletechno,Won,2017-03-07,65.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Gladys Colclough,Cancity,Lost,2017-03-07,0.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Kami Bicknell,Groovestreet,Won,2017-03-16,441.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Marty Freudenburg,Finhigh,Lost,2017-03-12,0.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Vicki Laflamme,Hatfan,Won,2017-03-16,4907.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Anna Snelling,Isdom,Lost,2017-03-01,0.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Daniell Hammack,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Codehow,Won,2017-03-25,3269.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Donn Cantrell,Kinnamplus,Won,2017-03-12,579.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Gladys Colclough,Isdom,Lost,2017-03-25,0.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Kary Hendrixson,Dalttechnology,Lost,2017-03-07,0.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Kary Hendrixson,Xx-holding,Won,2017-03-31,51.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Markita Hansen,Faxquote,Won,2017-03-08,64.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Rosie Papadopoulos,Donware,Won,2017-03-08,60.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Cassey Cress,Ganjaflex,Won,2017-03-27,1186.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Corliss Cosme,Yearin,Won,2017-03-09,3577.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Daniell Hammack,Donquadtech,Won,2017-03-07,1020.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Elease Gluck,Blackzim,Engaging,,472.0,-1.0,-1.0,,,,,
Hayden Neloms,Zoomit,Won,2017-03-23,53.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Jonathan Berthelot,Rundofase,Lost,2017-03-10,0.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Kary Hendrixson,Faxquote,Lost,2017-03-28,0.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Kary Hendrixson,Sunnamplex,Won,2017-03-08,4719.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Moses Frase,Codehow,Won,2017-03-22,546.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Niesha Huffines,Domzoom,Won,2017-03-21,1212.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Sunnamplex,Lost,2017-03-08,0.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Anna Snelling,Bioholding,Lost,2017-03-27,0.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Gladys Colclough,Dontechi,Won,2017-03-14,5533.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Kami Bicknell,Finjob,Won,2017-03-01,3295.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Rosalina Dieter,Finjob,Won,2017-03-31,45.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Violet Mclelland,Bioplex,Won,2017-03-04,56.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Zane Levy,Opentech,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Daniell Hammack,Finhigh,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Funholding,Won,2017-03-20,4247.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Gladys Colclough,Isdom,Won,2017-03-13,3440.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
James Ascencio,Plexzap,Won,2017-03-02,5040.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Jonathan Berthelot,Cancity,Won,2017-03-12,469.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Moses Frase,Isdom,Won,2017-03-07,58.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Cecily Lampkin,Isdom,Won,2017-03-16,2955.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Corliss Cosme,Condax,Won,2017-03-26,5228.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Darcel Schlecht,Toughzap,Won,2017-03-14,3358.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Elease Gluck,Green-Plus,Lost,2017-03-29,0.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Jonathan Berthelot,Codehow,Won,2017-03-31,517.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Moses Frase,Dontechi,Won,2017-03-03,615.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Niesha Huffines,Domzoom,Lost,2017-03-10,0.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Versie Hillebrand,Condax,Won,2017-03-08,62.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Darcel Schlecht,Isdom,Won,2017-03-13,4711.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Donn Cantrell,Kinnamplus,Lost,2017-03-23,0.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Garret Kinder,Yearin,Won,2017-03-30,510.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Gladys Colclough,Warephase,Won,2017-03-25,4891.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Hayden Neloms,Green-Plus,Won,2017-03-17,926.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Lajuana Vencill,Betatech,Won,2017-03-10,56.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Maureen Marcano,Treequote,Engaging,,472.0,-1.0,-1.0,,,,,
Rosalina Dieter,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Ontomedia,Won,2017-03-05,47.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Darcel Schlecht,Rangreen,Lost,2017-03-23,0.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
James Ascencio,Nam-zim,Won,2017-03-10,6490.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Kami Bicknell,Gogozoom,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Niesha Huffines,Treequote,Won,2017-03-02,3841.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Kary Hendrixson,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Faxquote,Won,2017-03-15,5256.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Markita Hansen,Kan-code,Lost,2017-03-28,0.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Markita Hansen,Sonron,Lost,2017-03-25,0.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Anna Snelling,Conecom,Won,2017-03-01,625.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Warephase,Lost,2017-03-16,0.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Darcel Schlecht,Conecom,Won,2017-03-22,3952.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Kary Hendrixson,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Konex,Won,2017-03-13,5515.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Reed Clapper,Vehement Capital Partners,Won,2017-03-16,57.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Versie Hillebrand,Konmatfix,Won,2017-03-28,51.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Vicki Laflamme,Fasehatice,Won,2017-03-13,3803.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Anna Snelling,Rundofase,Won,2017-03-27,5459.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Anna Snelling,Stanredtax,Won,2017-03-23,4148.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Cassey Cress,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Ganjaflex,Won,2017-03-23,5002.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Corliss Cosme,Gekko & Co,Won,2017-03-03,3351.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Gladys Colclough,Domzoom,Won,2017-03-19,571.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
James Ascencio,Goodsilron,Won,2017-03-10,601.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Kami Bicknell,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Markita Hansen,Zoomit,Won,2017-03-13,576.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Marty Freudenburg,Funholding,Won,2017-03-03,52.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Maureen Marcano,Fasehatice,Won,2017-03-13,1185.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Reed Clapper,Gekko & Co,Lost,2017-03-28,0.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Rosalina Dieter,Plexzap,Won,2017-03-14,56.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Opentech,Won,2017-03-29,54.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Zane Levy,Xx-holding,Won,2017-03-13,4818.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Anna Snelling,Codehow,Won,2017-03-01,5087.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Daniell Hammack,Opentech,Won,2017-03-19,1116.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Darcel Schlecht,Gogozoom,Won,2017-03-20,510.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Elease Gluck,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Jonathan Berthelot,Streethex,Won,2017-03-16,565.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Kami Bicknell,Finjob,Won,2017-03-26,633.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Reed Clapper,Xx-zobam,Won,2017-03-29,3962.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Vicki Laflamme,Y-corporation,Won,2017-03-22,3672.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Zane Levy,Green-Plus,Engaging,,472.0,-1.0,-1.0,,,,,
Zane Levy,Goodsilron,Won,2017-03-18,4586.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Anna Snelling,Hottechi,Won,2017-03-02,60.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Corliss Cosme,dambase,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Jonathan Berthelot,Dontechi,Won,2017-05-04,572.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Kary Hendrixson,Goodsilron,Won,2017-03-01,550.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Kary Hendrixson,Sonron,Won,2017-03-17,4125.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Marty Freudenburg,Zumgoity,Won,2017-03-10,3647.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Moses Frase,Dontechi,Won,2017-03-21,573.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Violet Mclelland,Zencorporation,Won,2017-03-29,542.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Cassey Cress,Donware,Won,2017-03-12,3479.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Daniell Hammack,Ganjaflex,Lost,2017-03-22,0.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Darcel Schlecht,Stanredtax,Won,2017-03-21,1012.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Hayden Neloms,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
James Ascencio,Doncon,Won,2017-03-06,990.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
James Ascencio,Sunnamplex,Won,2017-03-18,4374.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Kary Hendrixson,Finjob,Lost,2017-03-17,0.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Kary Hendrixson,Xx-holding,Won,2017-03-30,1054.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Vicki Laflamme,Scotfind,Won,2017-03-15,55.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Violet Mclelland,Ganjaflex,Lost,2017-03-05,0.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Boris Faz,Iselectrics,Won,2017-03-25,1073.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Cecily Lampkin,Genco Pura Olive Oil Company,Lost,2017-03-20,0.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Daniell Hammack,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
James Ascencio,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Faxquote,Won,2017-03-16,586.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Marty Freudenburg,Treequote,Won,2017-05-05,4667.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Vicki Laflamme,Hottechi,Won,2017-03-28,880.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Vicki Laflamme,Plexzap,Won,2017-03-12,3676.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Wilburn Farren,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Anna Snelling,Funholding,Lost,2017-03-25,0.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Daniell Hammack,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Treequote,Lost,2017-03-09,0.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Garret Kinder,Opentech,Lost,2017-03-26,0.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Jonathan Berthelot,Treequote,Won,2017-03-19,4716.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Kami Bicknell,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Blackzim,Lost,2017-03-30,0.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Vicki Laflamme,Goodsilron,Won,2017-03-23,4211.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Anna Snelling,Funholding,Lost,2017-03-21,0.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Boris Faz,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Codehow,Lost,2017-03-18,0.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Darcel Schlecht,Toughzap,Won,2017-03-17,56.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Gladys Colclough,Rundofase,Lost,2017-03-23,0.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Gladys Colclough,Funholding,Won,2017-03-23,44.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Kary Hendrixson,Konex,Won,2017-03-27,532.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Lajuana Vencill,Treequote,Lost,2017-05-10,0.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Lajuana Vencill,Zumgoity,Lost,2017-03-20,0.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Reed Clapper,Kinnamplus,Lost,2017-03-17,0.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Versie Hillebrand,Domzoom,Lost,2017-03-24,0.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Anna Snelling,Isdom,Won,2017-03-08,622.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Cassey Cress,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Cecily Lampkin,Cancity,Lost,2017-03-05,0.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Xx-zobam,Won,2017-03-16,1257.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Maureen Marcano,Lexiqvolax,Won,2017-03-25,1135.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Zane Levy,Hottechi,Lost,2017-03-28,0.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Zane Levy,Newex,Won,2017-03-14,4313.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Anna Snelling,dambase,Won,2017-03-18,5210.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Lajuana Vencill,Ron-tech,Won,2017-03-27,47.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Markita Hansen,Konex,Won,2017-03-22,3220.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Rosalina Dieter,Initech,Engaging,,472.0,-1.0,-1.0,,,,,
Rosie Papadopoulos,Donware,Won,2017-03-26,47.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Violet Mclelland,Rundofase,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Yearin,Won,2017-03-25,63.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Anna Snelling,Betatech,Won,2017-03-15,56.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Anna Snelling,Rundofase,Won,2017-03-01,65.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Boris Faz,Donquadtech,Won,2017-03-19,5743.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Cassey Cress,Mathtouch,Won,2017-03-03,53.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Corliss Cosme,Betasoloin,Won,2017-03-30,4974.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Donn Cantrell,Ontomedia,Won,2017-03-25,3892.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Garret Kinder,Betasoloin,Won,2017-03-21,3822.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Jonathan Berthelot,Inity,Won,2017-03-02,504.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Rosalina Dieter,Xx-holding,Won,2017-03-29,3145.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Finjob,Won,2017-03-27,564.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Zane Levy,Fasehatice,Won,2017-03-14,1117.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Anna Snelling,Inity,Won,2017-03-26,59.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Darcel Schlecht,Finhigh,Won,2017-03-28,52.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Donn Cantrell,Kan-code,Won,2017-03-24,4694.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Hayden Neloms,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kami Bicknell,Plusstrip,Won,2017-03-06,5620.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Kary Hendrixson,Singletechno,Won,2017-03-08,1095.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Lajuana Vencill,Conecom,Lost,2017-05-02,0.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Lajuana Vencill,Ron-tech,Won,2017-03-30,489.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Markita Hansen,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Markita Hansen,Bioholding,Engaging,,472.0,-1.0,-1.0,,,,,
Markita Hansen,Golddex,Won,2017-03-16,5908.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Markita Hansen,Xx-holding,Won,2017-03-11,3820.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Maureen Marcano,Hottechi,Lost,2017-03-12,0.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Rantouch,Won,2017-03-20,581.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Violet Mclelland,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Nam-zim,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Funholding,Lost,2017-03-10,0.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Jonathan Berthelot,Gogozoom,Won,2017-03-28,585.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Kami Bicknell,Plusstrip,Engaging,,472.0,-1.0,-1.0,,,,,
Kami Bicknell,Nam-zim,Won,2017-05-06,572.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Lajuana Vencill,Zumgoity,Won,2017-03-12,3669.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Markita Hansen,Golddex,Won,2017-03-16,1091.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Marty Freudenburg,Rangreen,Lost,2017-03-31,0.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Reed Clapper,Donquadtech,Won,2017-03-17,4905.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Corliss Cosme,Vehement Capital Partners,Won,2017-03-10,540.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Gladys Colclough,Zumgoity,Won,2017-03-20,49.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Jonathan Berthelot,Globex Corporation,Won,2017-05-17,513.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Lajuana Vencill,Gogozoom,Won,2017-03-30,54.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Funholding,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Yearin,Won,2017-03-23,56.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Anna Snelling,Konmatfix,Won,2017-03-16,58.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Anna Snelling,Treequote,Won,2017-03-27,58.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Hayden Neloms,Vehement Capital Partners,Engaging,,472.0,-1.0,-1.0,,,,,
James Ascencio,Iselectrics,Engaging,,472.0,-1.0,-1.0,,,,,
Kami Bicknell,Nam-zim,Won,2017-03-21,4453.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Kary Hendrixson,Plusstrip,Lost,2017-05-08,0.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Kary Hendrixson,Nam-zim,Won,2017-03-14,619.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Maureen Marcano,Xx-holding,Won,2017-05-14,5163.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
